"07459: Population, by region, age, contents and year"

"region";"age";"Persons 2024"
"K-5006 Steinkjer";"34 years";315
"K-5006 Steinkjer";"35 years";304
"K-5006 Steinkjer";"36 years";259
"K-5006 Steinkjer";"37 years";281
"K-5006 Steinkjer";"38 years";249
"K-5006 Steinkjer";"39 years";272
"K-5006 Steinkjer";"40 years";246
"K-5006 Steinkjer";"41 years";276
"K-5006 Steinkjer";"42 years";239
"K-5006 Steinkjer";"43 years";268
"K-5006 Steinkjer";"44 years";275
"K-5006 Steinkjer";"45 years";258
"K-5006 Steinkjer";"46 years";282
"K-5006 Steinkjer";"47 years";268
"K-5006 Steinkjer";"48 years";239
"K-5006 Steinkjer";"49 years";288
"K-5006 Steinkjer";"50 years";255
"K-5006 Steinkjer";"51 years";340
"K-5006 Steinkjer";"52 years";342
"K-5006 Steinkjer";"53 years";310
"K-5006 Steinkjer";"54 years";345
"K-5006 Steinkjer";"55 years";332
"K-5006 Steinkjer";"56 years";314
"K-5006 Steinkjer";"57 years";360
"K-5006 Steinkjer";"58 years";365
"K-5006 Steinkjer";"59 years";333
"K-5006 Steinkjer";"60 years";335
"K-5006 Steinkjer";"61 years";348
"K-5006 Steinkjer";"62 years";304
"K-5006 Steinkjer";"63 years";317
"K-5006 Steinkjer";"64 years";298
"K-5006 Steinkjer";"65 years";309
"K-5006 Steinkjer";"66 years";279
"K-5006 Steinkjer";"67 years";320
"K-5006 Steinkjer";"68 years";346
"K-5006 Steinkjer";"69 years";311
"K-5006 Steinkjer";"70 years";282
"K-5006 Steinkjer";"71 years";284
"K-5006 Steinkjer";"72 years";256
"K-5006 Steinkjer";"73 years";274
"K-5006 Steinkjer";"74 years";288
"K-5006 Steinkjer";"75 years";258
"K-5006 Steinkjer";"76 years";257
"K-5006 Steinkjer";"77 years";240
"K-5006 Steinkjer";"78 years";256
"K-5006 Steinkjer";"79 years";202
"K-5006 Steinkjer";"80 years";218
"K-5006 Steinkjer";"81 years";179
"K-5006 Steinkjer";"82 years";172
"K-5006 Steinkjer";"83 years";145
"K-5006 Steinkjer";"84 years";129
"K-5006 Steinkjer";"85 years";105
"K-5006 Steinkjer";"86 years";98
"K-5006 Steinkjer";"87 years";80
"K-5006 Steinkjer";"88 years";75
"K-5006 Steinkjer";"89 years";80
"K-5006 Steinkjer";"90 years";49
"K-5006 Steinkjer";"91 years";44
"K-5006 Steinkjer";"92 years";41
"K-5006 Steinkjer";"93 years";38
"K-5006 Steinkjer";"94 years";29
"K-5006 Steinkjer";"95 years";30
"K-5006 Steinkjer";"96 years";17
"K-5006 Steinkjer";"97 years";7
"K-5006 Steinkjer";"98 years";3
"K-5006 Steinkjer";"99 years";4
"K-5006 Steinkjer";"100 years";1
"K-5006 Steinkjer";"101 years";3
"K-5006 Steinkjer";"102 years";0
"K-5006 Steinkjer";"103 years";1
"K-5006 Steinkjer";"104 years";0
"K-5006 Steinkjer";"105 years or older";0
"K-5007 Namsos - Nåavmesjenjaelmie";"0 years";162
"K-5007 Namsos - Nåavmesjenjaelmie";"1 year";141
"K-5007 Namsos - Nåavmesjenjaelmie";"2 years";134
"K-5007 Namsos - Nåavmesjenjaelmie";"3 years";129
"K-5007 Namsos - Nåavmesjenjaelmie";"4 years";132
"K-5007 Namsos - Nåavmesjenjaelmie";"5 years";146
"K-5007 Namsos - Nåavmesjenjaelmie";"6 years";146
"K-5007 Namsos - Nåavmesjenjaelmie";"7 years";159
"K-5007 Namsos - Nåavmesjenjaelmie";"8 years";162
"K-5007 Namsos - Nåavmesjenjaelmie";"9 years";177
"K-5007 Namsos - Nåavmesjenjaelmie";"10 years";173
"K-5007 Namsos - Nåavmesjenjaelmie";"11 years";186
"K-5007 Namsos - Nåavmesjenjaelmie";"12 years";171
"K-5007 Namsos - Nåavmesjenjaelmie";"13 years";191
"K-5007 Namsos - Nåavmesjenjaelmie";"14 years";195
"K-5007 Namsos - Nåavmesjenjaelmie";"15 years";194
"K-5007 Namsos - Nåavmesjenjaelmie";"16 years";183
"K-5007 Namsos - Nåavmesjenjaelmie";"17 years";194
"K-5007 Namsos - Nåavmesjenjaelmie";"18 years";206
"K-5007 Namsos - Nåavmesjenjaelmie";"19 years";195
"K-5007 Namsos - Nåavmesjenjaelmie";"20 years";188
"K-5007 Namsos - Nåavmesjenjaelmie";"21 years";200
"K-5007 Namsos - Nåavmesjenjaelmie";"22 years";175
"K-5007 Namsos - Nåavmesjenjaelmie";"23 years";206
"K-5007 Namsos - Nåavmesjenjaelmie";"24 years";186
"K-5007 Namsos - Nåavmesjenjaelmie";"25 years";182
"K-5007 Namsos - Nåavmesjenjaelmie";"26 years";175
"K-5007 Namsos - Nåavmesjenjaelmie";"27 years";170
"K-5007 Namsos - Nåavmesjenjaelmie";"28 years";198
"K-5007 Namsos - Nåavmesjenjaelmie";"29 years";180
"K-5007 Namsos - Nåavmesjenjaelmie";"30 years";163
"K-5007 Namsos - Nåavmesjenjaelmie";"31 years";163
"K-5007 Namsos - Nåavmesjenjaelmie";"32 years";175
"K-5007 Namsos - Nåavmesjenjaelmie";"33 years";201
"K-5007 Namsos - Nåavmesjenjaelmie";"34 years";183
"K-5007 Namsos - Nåavmesjenjaelmie";"35 years";168
"K-5007 Namsos - Nåavmesjenjaelmie";"36 years";159
"K-5007 Namsos - Nåavmesjenjaelmie";"37 years";179
"K-5007 Namsos - Nåavmesjenjaelmie";"38 years";175
"K-5007 Namsos - Nåavmesjenjaelmie";"39 years";191
"K-5007 Namsos - Nåavmesjenjaelmie";"40 years";159
"K-5007 Namsos - Nåavmesjenjaelmie";"41 years";147
"K-5007 Namsos - Nåavmesjenjaelmie";"42 years";147
"K-5007 Namsos - Nåavmesjenjaelmie";"43 years";160
"K-5007 Namsos - Nåavmesjenjaelmie";"44 years";185
"K-5007 Namsos - Nåavmesjenjaelmie";"45 years";156
"K-5007 Namsos - Nåavmesjenjaelmie";"46 years";174
"K-5007 Namsos - Nåavmesjenjaelmie";"47 years";165
"K-5007 Namsos - Nåavmesjenjaelmie";"48 years";157
"K-5007 Namsos - Nåavmesjenjaelmie";"49 years";169
"K-5007 Namsos - Nåavmesjenjaelmie";"50 years";209
"K-5007 Namsos - Nåavmesjenjaelmie";"51 years";221
"K-5007 Namsos - Nåavmesjenjaelmie";"52 years";206
"K-5007 Namsos - Nåavmesjenjaelmie";"53 years";204
"K-5007 Namsos - Nåavmesjenjaelmie";"54 years";210
"K-5007 Namsos - Nåavmesjenjaelmie";"55 years";209
"K-5007 Namsos - Nåavmesjenjaelmie";"56 years";232
"K-5007 Namsos - Nåavmesjenjaelmie";"57 years";216
"K-5007 Namsos - Nåavmesjenjaelmie";"58 years";215
"K-5007 Namsos - Nåavmesjenjaelmie";"59 years";198
"K-5007 Namsos - Nåavmesjenjaelmie";"60 years";209
"K-5007 Namsos - Nåavmesjenjaelmie";"61 years";192
"K-5007 Namsos - Nåavmesjenjaelmie";"62 years";203
"K-5007 Namsos - Nåavmesjenjaelmie";"63 years";196
"K-5007 Namsos - Nåavmesjenjaelmie";"64 years";178
"K-5007 Namsos - Nåavmesjenjaelmie";"65 years";163
"K-5007 Namsos - Nåavmesjenjaelmie";"66 years";185
"K-5007 Namsos - Nåavmesjenjaelmie";"67 years";189
"K-5007 Namsos - Nåavmesjenjaelmie";"68 years";176
"K-5007 Namsos - Nåavmesjenjaelmie";"69 years";184
"K-5007 Namsos - Nåavmesjenjaelmie";"70 years";166
"K-5007 Namsos - Nåavmesjenjaelmie";"71 years";193
"K-5007 Namsos - Nåavmesjenjaelmie";"72 years";168
"K-5007 Namsos - Nåavmesjenjaelmie";"73 years";192
"K-5007 Namsos - Nåavmesjenjaelmie";"74 years";152
"K-5007 Namsos - Nåavmesjenjaelmie";"75 years";172
"K-5007 Namsos - Nåavmesjenjaelmie";"76 years";141
"K-5007 Namsos - Nåavmesjenjaelmie";"77 years";170
"K-5007 Namsos - Nåavmesjenjaelmie";"78 years";140
"K-5007 Namsos - Nåavmesjenjaelmie";"79 years";131
"K-5007 Namsos - Nåavmesjenjaelmie";"80 years";122
"K-5007 Namsos - Nåavmesjenjaelmie";"81 years";102
"K-5007 Namsos - Nåavmesjenjaelmie";"82 years";88
"K-5007 Namsos - Nåavmesjenjaelmie";"83 years";85
"K-5007 Namsos - Nåavmesjenjaelmie";"84 years";72
"K-5007 Namsos - Nåavmesjenjaelmie";"85 years";52
"K-5007 Namsos - Nåavmesjenjaelmie";"86 years";51
"K-5007 Namsos - Nåavmesjenjaelmie";"87 years";58
"K-5007 Namsos - Nåavmesjenjaelmie";"88 years";43
"K-5007 Namsos - Nåavmesjenjaelmie";"89 years";38
"K-5007 Namsos - Nåavmesjenjaelmie";"90 years";27
"K-5007 Namsos - Nåavmesjenjaelmie";"91 years";18
"K-5007 Namsos - Nåavmesjenjaelmie";"92 years";29
"K-5007 Namsos - Nåavmesjenjaelmie";"93 years";10
"K-5007 Namsos - Nåavmesjenjaelmie";"94 years";19
"K-5007 Namsos - Nåavmesjenjaelmie";"95 years";14
"K-5007 Namsos - Nåavmesjenjaelmie";"96 years";5
"K-5007 Namsos - Nåavmesjenjaelmie";"97 years";9
"K-5007 Namsos - Nåavmesjenjaelmie";"98 years";3
"K-5007 Namsos - Nåavmesjenjaelmie";"99 years";3
"K-5007 Namsos - Nåavmesjenjaelmie";"100 years";1
"K-5007 Namsos - Nåavmesjenjaelmie";"101 years";1
"K-5007 Namsos - Nåavmesjenjaelmie";"102 years";1
"K-5007 Namsos - Nåavmesjenjaelmie";"103 years";0
"K-5007 Namsos - Nåavmesjenjaelmie";"104 years";0
"K-5007 Namsos - Nåavmesjenjaelmie";"105 years or older";0
"K-5014 Frøya";"0 years";45
"K-5014 Frøya";"1 year";65
"K-5014 Frøya";"2 years";63
"K-5014 Frøya";"3 years";74
"K-5014 Frøya";"4 years";57
"K-5014 Frøya";"5 years";50
"K-5014 Frøya";"6 years";54
"K-5014 Frøya";"7 years";48
"K-5014 Frøya";"8 years";60
"K-5014 Frøya";"9 years";69
"K-5014 Frøya";"10 years";69
"K-5014 Frøya";"11 years";54
"K-5014 Frøya";"12 years";62
"K-5014 Frøya";"13 years";58
"K-5014 Frøya";"14 years";55
"K-5014 Frøya";"15 years";71
"K-5014 Frøya";"16 years";54
"K-5014 Frøya";"17 years";38
"K-5014 Frøya";"18 years";47
"K-5014 Frøya";"19 years";50
"K-5014 Frøya";"20 years";49
"K-5014 Frøya";"21 years";59
"K-5014 Frøya";"22 years";70
"K-5014 Frøya";"23 years";59
"K-5014 Frøya";"24 years";72
"K-5014 Frøya";"25 years";85
"K-5014 Frøya";"26 years";84
"K-5014 Frøya";"27 years";106
"K-5014 Frøya";"28 years";90
"K-5014 Frøya";"29 years";85
"K-5014 Frøya";"30 years";78
"K-5014 Frøya";"31 years";99
"K-5014 Frøya";"32 years";82
"K-5014 Frøya";"33 years";92
"K-5014 Frøya";"34 years";95
"K-5014 Frøya";"35 years";102
"K-5014 Frøya";"36 years";98
"K-5014 Frøya";"37 years";79
"K-5014 Frøya";"38 years";79
"K-5014 Frøya";"39 years";76
"K-5014 Frøya";"40 years";79
"K-5014 Frøya";"41 years";81
"K-5014 Frøya";"42 years";71
"K-5014 Frøya";"43 years";67
"K-5014 Frøya";"44 years";61
"K-5014 Frøya";"45 years";77
"K-5014 Frøya";"46 years";48
"K-5014 Frøya";"47 years";69
"K-5014 Frøya";"48 years";82
"K-5014 Frøya";"49 years";64
"K-5014 Frøya";"50 years";68
"K-5014 Frøya";"51 years";77
"K-5014 Frøya";"52 years";75
"K-5014 Frøya";"53 years";73
"K-5014 Frøya";"54 years";77
"K-5014 Frøya";"55 years";86
"K-5014 Frøya";"56 years";65
"K-5014 Frøya";"57 years";60
"K-5014 Frøya";"58 years";56
"K-5014 Frøya";"59 years";58
"K-5014 Frøya";"60 years";70
"K-5014 Frøya";"61 years";78
"K-5014 Frøya";"62 years";64
"K-5014 Frøya";"63 years";69
"K-5014 Frøya";"64 years";51
"K-5014 Frøya";"65 years";69
"K-5014 Frøya";"66 years";57
"K-5014 Frøya";"67 years";62
"K-5014 Frøya";"68 years";55
"K-5014 Frøya";"69 years";44
"K-5014 Frøya";"70 years";58
"K-5014 Frøya";"71 years";40
"K-5014 Frøya";"72 years";50
"K-5014 Frøya";"73 years";44
"K-5014 Frøya";"74 years";40
"K-5014 Frøya";"75 years";49
"K-5014 Frøya";"76 years";41
"K-5014 Frøya";"77 years";31
"K-5014 Frøya";"78 years";38
"K-5014 Frøya";"79 years";40
"K-5014 Frøya";"80 years";32
"K-5014 Frøya";"81 years";25
"K-5014 Frøya";"82 years";21
"K-5014 Frøya";"83 years";22
"K-5014 Frøya";"84 years";14
"K-5014 Frøya";"85 years";13
"K-5014 Frøya";"86 years";19
"K-5014 Frøya";"87 years";18
"K-5014 Frøya";"88 years";11
"K-5014 Frøya";"89 years";15
"K-5014 Frøya";"90 years";7
"K-5014 Frøya";"91 years";5
"K-5014 Frøya";"92 years";5
"K-5014 Frøya";"93 years";6
"K-5014 Frøya";"94 years";5
"K-5014 Frøya";"95 years";4
"K-5014 Frøya";"96 years";2
"K-5014 Frøya";"97 years";2
"K-5014 Frøya";"98 years";0
"K-5014 Frøya";"99 years";0
"K-5014 Frøya";"100 years";0
"K-5014 Frøya";"101 years";1
"K-5014 Frøya";"102 years";0
"K-5014 Frøya";"103 years";0
"K-5014 Frøya";"104 years";0
"K-5014 Frøya";"105 years or older";0
"K-5020 Osen";"0 years";3
"K-5020 Osen";"1 year";5
"K-5020 Osen";"2 years";9
"K-5020 Osen";"3 years";12
"K-5020 Osen";"4 years";8
"K-5020 Osen";"5 years";7
"K-5020 Osen";"6 years";10
"K-5020 Osen";"7 years";6
"K-5020 Osen";"8 years";10
"K-5020 Osen";"9 years";7
"K-5020 Osen";"10 years";4
"K-5020 Osen";"11 years";6
"K-5020 Osen";"12 years";9
"K-5020 Osen";"13 years";14
"K-5020 Osen";"14 years";7
"K-5020 Osen";"15 years";11
"K-5020 Osen";"16 years";11
"K-5020 Osen";"17 years";10
"K-5020 Osen";"18 years";14
"K-5020 Osen";"19 years";7
"K-5020 Osen";"20 years";6
"K-5020 Osen";"21 years";8
"K-5020 Osen";"22 years";7
"K-5020 Osen";"23 years";5
"K-5020 Osen";"24 years";9
"K-5020 Osen";"25 years";6
"K-5020 Osen";"26 years";9
"K-5020 Osen";"27 years";10
"K-5020 Osen";"28 years";8
"K-5020 Osen";"29 years";9
"K-5020 Osen";"30 years";11
"K-5020 Osen";"31 years";8
"K-5020 Osen";"32 years";9
"K-5020 Osen";"33 years";7
"K-5020 Osen";"34 years";7
"K-5020 Osen";"35 years";4
"K-5020 Osen";"36 years";13
"K-5020 Osen";"37 years";12
"K-5020 Osen";"38 years";6
"K-5020 Osen";"39 years";10
"K-5020 Osen";"40 years";8
"K-5020 Osen";"41 years";12
"K-5020 Osen";"42 years";7
"K-5020 Osen";"43 years";9
"K-5020 Osen";"44 years";8
"K-5020 Osen";"45 years";8
"K-5020 Osen";"46 years";13
"K-5020 Osen";"47 years";8
"K-5020 Osen";"48 years";9
"K-5020 Osen";"49 years";12
"K-5020 Osen";"50 years";13
"K-5020 Osen";"51 years";9
"K-5020 Osen";"52 years";8
"K-5020 Osen";"53 years";11
"K-5020 Osen";"54 years";9
"K-5020 Osen";"55 years";11
"K-5020 Osen";"56 years";17
"K-5020 Osen";"57 years";12
"K-5020 Osen";"58 years";10
"K-5020 Osen";"59 years";7
"K-5020 Osen";"60 years";11
"K-5020 Osen";"61 years";14
"K-5020 Osen";"62 years";13
"K-5020 Osen";"63 years";16
"K-5020 Osen";"64 years";17
"K-5020 Osen";"65 years";14
"K-5020 Osen";"66 years";17
"K-5020 Osen";"67 years";19
"K-5020 Osen";"68 years";16
"K-5020 Osen";"69 years";17
"K-5020 Osen";"70 years";13
"K-5020 Osen";"71 years";13
"K-5020 Osen";"72 years";10
"K-5020 Osen";"73 years";16
"K-5020 Osen";"74 years";13
"K-5020 Osen";"75 years";19
"K-5020 Osen";"76 years";14
"K-5020 Osen";"77 years";15
"K-5020 Osen";"78 years";10
"K-5020 Osen";"79 years";12
"K-5020 Osen";"80 years";12
"K-5020 Osen";"81 years";8
"K-5020 Osen";"82 years";9
"K-5020 Osen";"83 years";4
"K-5020 Osen";"84 years";5
"K-5020 Osen";"85 years";9
"K-5020 Osen";"86 years";5
"K-5020 Osen";"87 years";4
"K-5020 Osen";"88 years";2
"K-5020 Osen";"89 years";7
"K-5020 Osen";"90 years";1
"K-5020 Osen";"91 years";3
"K-5020 Osen";"92 years";0
"K-5020 Osen";"93 years";2
"K-5020 Osen";"94 years";0
"K-5020 Osen";"95 years";1
"K-5020 Osen";"96 years";0
"K-5020 Osen";"97 years";1
"K-5020 Osen";"98 years";0
"K-5020 Osen";"99 years";0
"K-5020 Osen";"100 years";0
"K-5020 Osen";"101 years";0
"K-5020 Osen";"102 years";1
"K-5020 Osen";"103 years";0
"K-5020 Osen";"104 years";0
"K-5020 Osen";"105 years or older";0
"K-5021 Oppdal";"0 years";75
"K-5021 Oppdal";"1 year";61
"K-5021 Oppdal";"2 years";87
"K-5021 Oppdal";"3 years";95
"K-5021 Oppdal";"4 years";73
"K-5021 Oppdal";"5 years";85
"K-5021 Oppdal";"6 years";81
"K-5021 Oppdal";"7 years";83
"K-5021 Oppdal";"8 years";79
"K-5021 Oppdal";"9 years";94
"K-5021 Oppdal";"10 years";96
"K-5021 Oppdal";"11 years";93
"K-5021 Oppdal";"12 years";103
"K-5021 Oppdal";"13 years";95
"K-5021 Oppdal";"14 years";102
"K-5021 Oppdal";"15 years";83
"K-5021 Oppdal";"16 years";91
"K-5021 Oppdal";"17 years";80
"K-5021 Oppdal";"18 years";85
"K-5021 Oppdal";"19 years";83
"K-5021 Oppdal";"20 years";92
"K-5021 Oppdal";"21 years";84
"K-5021 Oppdal";"22 years";79
"K-5021 Oppdal";"23 years";89
"K-5021 Oppdal";"24 years";60
"K-5021 Oppdal";"25 years";89
"K-5021 Oppdal";"26 years";59
"K-5021 Oppdal";"27 years";71
"K-5021 Oppdal";"28 years";76
"K-5021 Oppdal";"29 years";76
"K-5021 Oppdal";"30 years";90
"K-5021 Oppdal";"31 years";76
"K-5021 Oppdal";"32 years";99
"K-5021 Oppdal";"33 years";103
"K-5021 Oppdal";"34 years";86
"K-5021 Oppdal";"35 years";93
"K-5021 Oppdal";"36 years";85
"K-5021 Oppdal";"37 years";85
"K-5021 Oppdal";"38 years";102
"K-5021 Oppdal";"39 years";100
"K-5021 Oppdal";"40 years";96
"K-5021 Oppdal";"41 years";85
"K-5021 Oppdal";"42 years";64
"K-5021 Oppdal";"43 years";84
"K-5021 Oppdal";"44 years";75
"K-5021 Oppdal";"45 years";91
"K-5021 Oppdal";"46 years";73
"K-5021 Oppdal";"47 years";83
"K-5021 Oppdal";"48 years";86
"K-5021 Oppdal";"49 years";95
"K-5021 Oppdal";"50 years";99
"K-5021 Oppdal";"51 years";113
"K-5021 Oppdal";"52 years";97
"K-5021 Oppdal";"53 years";96
"K-5021 Oppdal";"54 years";95
"K-5021 Oppdal";"55 years";117
"K-5021 Oppdal";"56 years";121
"K-5021 Oppdal";"57 years";103
"K-5021 Oppdal";"58 years";95
"K-5021 Oppdal";"59 years";89
"K-5021 Oppdal";"60 years";96
"K-5021 Oppdal";"61 years";88
"K-5021 Oppdal";"62 years";91
"K-5021 Oppdal";"63 years";85
"K-5021 Oppdal";"64 years";101
"K-5021 Oppdal";"65 years";94
"K-5021 Oppdal";"66 years";78
"K-5021 Oppdal";"67 years";83
"K-5021 Oppdal";"68 years";105
"K-5021 Oppdal";"69 years";76
"K-5021 Oppdal";"70 years";84
"K-5021 Oppdal";"71 years";88
"K-5021 Oppdal";"72 years";70
"K-5021 Oppdal";"73 years";85
"K-5021 Oppdal";"74 years";73
"K-5021 Oppdal";"75 years";80
"K-5021 Oppdal";"76 years";77
"K-5021 Oppdal";"77 years";86
"K-5021 Oppdal";"78 years";77
"K-5021 Oppdal";"79 years";63
"K-5021 Oppdal";"80 years";63
"K-5021 Oppdal";"81 years";57
"K-5021 Oppdal";"82 years";45
"K-5021 Oppdal";"83 years";36
"K-5021 Oppdal";"84 years";28
"K-5021 Oppdal";"85 years";39
"K-5021 Oppdal";"86 years";22
"K-5021 Oppdal";"87 years";29
"K-5021 Oppdal";"88 years";25
"K-5021 Oppdal";"89 years";17
"K-5021 Oppdal";"90 years";14
"K-5021 Oppdal";"91 years";12
"K-5021 Oppdal";"92 years";9
"K-5021 Oppdal";"93 years";15
"K-5021 Oppdal";"94 years";11
"K-5021 Oppdal";"95 years";4
"K-5021 Oppdal";"96 years";4
"K-5021 Oppdal";"97 years";1
"K-5021 Oppdal";"98 years";2
"K-5021 Oppdal";"99 years";1
"K-5021 Oppdal";"100 years";0
"K-5021 Oppdal";"101 years";0
"K-5021 Oppdal";"102 years";0
"K-5021 Oppdal";"103 years";0
"K-5021 Oppdal";"104 years";0
"K-5021 Oppdal";"105 years or older";0
"K-5022 Rennebu";"0 years";23
"K-5022 Rennebu";"1 year";32
"K-5022 Rennebu";"2 years";22
"K-5022 Rennebu";"3 years";20
"K-5022 Rennebu";"4 years";21
"K-5022 Rennebu";"5 years";34
"K-5022 Rennebu";"6 years";27
"K-5022 Rennebu";"7 years";26
"K-5022 Rennebu";"8 years";27
"K-5022 Rennebu";"9 years";28
"K-5022 Rennebu";"10 years";22
"K-5022 Rennebu";"11 years";20
"K-5022 Rennebu";"12 years";18
"K-5022 Rennebu";"13 years";27
"K-5022 Rennebu";"14 years";26
"K-5022 Rennebu";"15 years";26
"K-5022 Rennebu";"16 years";30
"K-5022 Rennebu";"17 years";35
"K-5022 Rennebu";"18 years";23
"K-5022 Rennebu";"19 years";29
"K-5022 Rennebu";"20 years";26
"K-5022 Rennebu";"21 years";19
"K-5022 Rennebu";"22 years";24
"K-5022 Rennebu";"23 years";29
"K-5022 Rennebu";"24 years";26
"K-5022 Rennebu";"25 years";22
"K-5022 Rennebu";"26 years";24
"K-5022 Rennebu";"27 years";26
"K-5022 Rennebu";"28 years";21
"K-5022 Rennebu";"29 years";30
"K-5022 Rennebu";"30 years";33
"K-5022 Rennebu";"31 years";24
"K-5022 Rennebu";"32 years";25
"K-5022 Rennebu";"33 years";27
"K-5022 Rennebu";"34 years";22
"K-5022 Rennebu";"35 years";26
"K-5022 Rennebu";"36 years";33
"K-5022 Rennebu";"37 years";23
"K-5022 Rennebu";"38 years";17
"K-5022 Rennebu";"39 years";28
"K-5022 Rennebu";"40 years";19
"K-5022 Rennebu";"41 years";8
"K-5022 Rennebu";"42 years";20
"K-5022 Rennebu";"43 years";15
"K-5022 Rennebu";"44 years";33
"K-5022 Rennebu";"45 years";21
"K-5022 Rennebu";"46 years";22
"K-5022 Rennebu";"47 years";32
"K-5022 Rennebu";"48 years";24
"K-5022 Rennebu";"49 years";32
"K-5022 Rennebu";"50 years";36
"K-5022 Rennebu";"51 years";41
"K-5022 Rennebu";"52 years";39
"K-5022 Rennebu";"53 years";30
"K-5022 Rennebu";"54 years";43
"K-5022 Rennebu";"55 years";45
"K-5022 Rennebu";"56 years";35
"K-5022 Rennebu";"57 years";49
"K-5022 Rennebu";"58 years";37
"K-5022 Rennebu";"59 years";36
"K-5022 Rennebu";"60 years";28
"K-5022 Rennebu";"61 years";38
"K-5022 Rennebu";"62 years";30
"K-5022 Rennebu";"63 years";29
"K-5022 Rennebu";"64 years";36
"K-5022 Rennebu";"65 years";24
"K-5022 Rennebu";"66 years";37
"K-5022 Rennebu";"67 years";40
"K-5022 Rennebu";"68 years";33
"K-5022 Rennebu";"69 years";34
"K-5022 Rennebu";"70 years";39
"K-5022 Rennebu";"71 years";25
"K-5022 Rennebu";"72 years";27
"K-5022 Rennebu";"73 years";39
"K-5022 Rennebu";"74 years";45
"K-5022 Rennebu";"75 years";30
"K-5022 Rennebu";"76 years";37
"K-5022 Rennebu";"77 years";35
"K-5022 Rennebu";"78 years";31
"K-5022 Rennebu";"79 years";26
"K-5022 Rennebu";"80 years";34
"K-5022 Rennebu";"81 years";22
"K-5022 Rennebu";"82 years";13
